date,Buy&Hold,StratA,StratB,StratC
2025-02-25,2.107972470894263,1.1293319177978314,0.6266039675271841,0.7129644143550687
2025-02-26,2.0237495161326304,1.084210042471251,0.6015683286186204,0.6844782882571285
2025-02-27,1.95565532632388,1.0477290432981539,0.5813270351060865,0.6614472786835629
2025-02-28,2.0262071199857514,1.0855266870247047,0.6022988620322387,0.6853095059869853
2025-03-01,2.2076424668281383,1.1827294403979034,0.6562313064786695,0.7466750824311188
2025-03-02,2.194073227724949,1.1827294403979034,0.660264821705164,0.7466750824311188
2025-03-03,2.019350568839656,1.1827294403979034,0.7128442998005105,0.7466750824311188
2025-03-04,2.1164464980028095,1.239598324749192,0.7471198142682929,0.7825772739724729
2025-03-05,2.156689808785081,1.2631687484169483,0.7613259729902659,0.7974576408881195
2025-03-06,2.1419235063053454,1.2631687484169483,0.7665385768413437,0.7974576408881195
2025-03-07,2.0542025370069874,1.2631687484169483,0.7979316246169355,0.7974576408881195
2025-03-08,1.9916023418125348,1.2631687484169483,0.8222479588405441,0.7974576408881195
2025-03-09,1.9655214254767799,1.2631687484169483,0.8330156606912301,0.7974576408881195
2025-03-10,1.9077865257771136,1.2260646395284303,0.8085467971139261,0.7740332526750835
2025-03-11,1.9869427152325074,1.276935428046836,0.8420943049672125,0.8061487550993216
2025-03-12,1.9773662545274526,1.276935428046836,0.8461529438799731,0.8061487550993216
2025-03-13,1.9641219170268347,1.276935428046836,0.8461529438799731,0.8061487550993216
2025-03-14,2.0140675556274816,1.276935428046836,0.8246361282640283,0.8061487550993216
2025-03-15,2.010166107033179,1.276935428046836,0.8246361282640283,0.8061487550993216
2025-03-16,1.991022004455792,1.276935428046836,0.8324896676174531,0.8061487550993216
2025-03-17,1.9796058220161319,1.276935428046836,0.837263022157676,0.8061487550993216
2025-03-18,1.9959813609971944,1.276935428046836,0.8303370810919029,0.8061487550993216
2025-03-19,2.0305320189773104,1.276935428046836,0.8159638544387835,0.8061487550993216
2025-03-20,2.0017438163918464,1.276935428046836,0.8159638544387835,0.8061487550993216
2025-03-21,2.0143494176236065,1.276935428046836,0.8108254771477645,0.8061487550993216
2025-03-22,2.0256064424845666,1.276935428046836,0.8062942461337729,0.8061487550993216
2025-03-23,2.0679190265077363,1.276935428046836,0.7894516886056249,0.8061487550993216
2025-03-24,2.0885799205849227,1.276935428046836,0.7894516886056249,0.8061487550993216
2025-03-25,2.088717343209838,1.276935428046836,0.7894516886056249,0.8061487550993216
2025-03-26,2.075421358062068,1.276935428046836,0.7894516886056249,0.8061487550993216
2025-03-27,2.0528427054346796,1.276935428046836,0.7980401881765147,0.8061487550993216
2025-03-28,1.9721707217781428,1.276935428046836,0.8294013269756042,0.8061487550993216
2025-03-29,1.9793153201422877,1.276935428046836,0.8263966482738604,0.8061487550993216
2025-03-30,1.9829138399121629,1.276935428046836,0.8248942071790487,0.8061487550993216
2025-03-31,2.0125516872687172,1.276935428046836,0.8125648320415181,0.8061487550993216
2025-04-01,2.065517726030749,1.276935428046836,0.791179870520861,0.8061487550993216
2025-04-02,1.9895276340643888,1.276935428046836,0.8202872610627703,0.8061487550993216
2025-04-03,1.9865751786255166,1.276935428046836,0.8215045658862347,0.8061487550993216
2025-04-04,1.9924175257013963,1.276935428046836,0.8190885914746104,0.8061487550993216
2025-04-05,1.946364368087567,1.276935428046836,0.8380211773991345,0.8061487550993216
2025-04-06,1.8450231572797888,1.276935428046836,0.8816543645827006,0.8061487550993216
2025-04-07,1.8734827648942272,1.2966322438227242,0.8952539430858639,0.8185836544437939
2025-04-08,1.8829318726085866,1.3031719451572514,0.8997692506715202,0.822712267350724
2025-04-09,1.93461542600916,1.3389419896275032,0.9244665181572792,0.8452944404083292
2025-04-10,1.9928823100158686,1.3389419896275032,0.8966233702854184,0.8452944404083292
2025-04-11,1.996800997862263,1.3389419896275032,0.8948603022475959,0.8452944404083292
2025-04-12,2.0374123049109034,1.3389419896275032,0.8766604683437053,0.8452944404083292
2025-04-13,2.018444783678337,1.3389419896275032,0.8766604683437053,0.8452944404083292
2025-04-14,2.0375061766250027,1.3389419896275032,0.8683816341625419,0.8452944404083292
2025-04-15,2.0261838957592953,1.3389419896275032,0.8732071708276117,0.8452944404083292
2025-04-16,2.020209709308118,1.3389419896275032,0.8757818149455259,0.8452944404083292
2025-04-17,2.0333736916568044,1.3389419896275032,0.87007509237107,0.8452944404083292
2025-04-18,2.032377842415088,1.3389419896275032,0.8705012135629244,0.8452944404083292
2025-04-19,2.031887667003075,1.3389419896275032,0.8707111638399403,0.8452944404083292
2025-04-20,2.0702734549279884,1.3389419896275032,0.8542619601650583,0.8452944404083292
2025-04-21,2.142783659575337,1.3389419896275032,0.8243418984425029,0.8452944404083292
2025-04-22,2.1957313167841015,1.3389419896275032,0.8243418984425029,0.8452944404083292
2025-04-23,2.2283318786013058,1.3389419896275032,0.8243418984425029,0.8452944404083292
2025-04-24,2.2287800573844994,1.3389419896275032,0.8243418984425029,0.8452944404083292
2025-04-25,2.259905669886389,1.3389419896275032,0.8243418984425029,0.8452944404083292
2025-04-26,2.2525137713222025,1.3389419896275032,0.8243418984425029,0.8452944404083292
2025-04-28,2.2662717608488165,1.3389419896275032,0.8243418984425029,0.8452944404083292
2025-04-29,2.2630472824970984,1.3389419896275032,0.8243418984425029,0.8452944404083292
2025-04-30,2.264090253131515,1.3389419896275032,0.8243418984425029,0.8452944404083292
